id,created_at,text,user,screen_name,friends_count,followers_count,retweet_count,favorite_count,Hashtags
1117994941135904768,2019-04-16 03:35:39,"Even with randomization, mediation analysis can still be confounded https://t.co/iHS77uxwbe #rstats #DataScience",R-bloggers,Rbloggers,38,68676,4,5,"[{'text': 'rstats', 'indices': [92, 99]}, {'text': 'DataScience', 'indices': [100, 112]}]"
1117994354092564483,2019-04-16 03:33:20,"These are the 10 most in-demand skills of 2019, according to LinkedIn https://t.co/cKHsDsL5iV
 via #emmaCHARLTON @chidambara09 @wef 
#twitter
#Linkedin
#top10clubs 
#DataScience #DataScientist
#analytics #AI
#ios #iot
#HealthTech #bank #GOT
#Biotechnology #iosdev #WSJ #ecommerce",Chidambara .ML.,chidambara09,13,4468,0,1,"[{'text': 'emmaCHARLTON', 'indices': [99, 112]}, {'text': 'twitter', 'indices': [133, 141]}, {'text': 'Linkedin', 'indices': [142, 151]}, {'text': 'top10clubs', 'indices': [152, 163]}, {'text': 'DataScience', 'indices': [165, 177]}, {'text': 'DataScientist', 'indices': [178, 192]}, {'text': 'analytics', 'indices': [193, 203]}, {'text': 'AI', 'indices': [204, 207]}, {'text': 'ios', 'indices': [208, 212]}, {'text': 'iot', 'indices': [213, 217]}, {'text': 'HealthTech', 'indices': [218, 229]}, {'text': 'bank', 'indices': [230, 235]}, {'text': 'GOT', 'indices': [236, 240]}, {'text': 'Biotechnology', 'indices': [241, 255]}, {'text': 'iosdev', 'indices': [256, 263]}, {'text': 'WSJ', 'indices': [264, 268]}, {'text': 'ecommerce', 'indices': [269, 279]}]"
1117993905004457985,2019-04-16 03:31:32,"Google launches AI Platform, a collaborative model-making tool for data scientists https://t.co/an3RmMmG2Q #AI #ML #MachineLearning #DeepLearning #DataScience #BigData #Analytics",RR,RetweetedRajeev,20,137,0,1,"[{'text': 'AI', 'indices': [107, 110]}, {'text': 'ML', 'indices': [111, 114]}, {'text': 'MachineLearning', 'indices': [115, 131]}, {'text': 'DeepLearning', 'indices': [132, 145]}, {'text': 'DataScience', 'indices': [146, 158]}, {'text': 'BigData', 'indices': [159, 167]}, {'text': 'Analytics', 'indices': [168, 178]}]"
1117993571645304837,2019-04-16 03:30:13,"Google launches AI Platform, a collaborative model-making tool for data scientists https://t.co/JJtbkldPbG #AI #ML #MachineLearning #DeepLearning #DataScience #BigData #Analytics",Dr. Rajeev Bukralia,rbukralia,4490,8657,0,1,"[{'text': 'AI', 'indices': [107, 110]}, {'text': 'ML', 'indices': [111, 114]}, {'text': 'MachineLearning', 'indices': [115, 131]}, {'text': 'DeepLearning', 'indices': [132, 145]}, {'text': 'DataScience', 'indices': [146, 158]}, {'text': 'BigData', 'indices': [159, 167]}, {'text': 'Analytics', 'indices': [168, 178]}]"
1117992571085758466,2019-04-16 03:26:14,MNSUMankato students &amp; MNSU_DREAM members won several awards at the Data Derby competition last weekend! Simply amazing! #DataScience #Analytics #BigData #College #Hackathon #Students https://t.co/Mn1aLlP1re,RR,RetweetedRajeev,20,137,0,0,"[{'text': 'DataScience', 'indices': [125, 137]}, {'text': 'Analytics', 'indices': [138, 148]}, {'text': 'BigData', 'indices': [149, 157]}, {'text': 'College', 'indices': [158, 166]}, {'text': 'Hackathon', 'indices': [167, 177]}, {'text': 'Students', 'indices': [178, 187]}]"
1117992473278799872,2019-04-16 03:25:51,@MNSUMankato students &amp; @MNSU_DREAM members won several awards at the Data Derby competition last weekend! Simply amazing! #DataScience #Analytics #BigData #College #Hackathon #Students https://t.co/rn9qT5YdyH,Dr. Rajeev Bukralia,rbukralia,4490,8657,3,2,"[{'text': 'DataScience', 'indices': [127, 139]}, {'text': 'Analytics', 'indices': [140, 150]}, {'text': 'BigData', 'indices': [151, 159]}, {'text': 'College', 'indices': [160, 168]}, {'text': 'Hackathon', 'indices': [169, 179]}, {'text': 'Students', 'indices': [180, 189]}]"
1117992328420036609,2019-04-16 03:25:17,"17 Best #Coursera Courses, Certifications &amp; Specializations

https://t.co/M3IGfO0TC2

#node #nodejs #javascript #npm #coding #webdesign #js #sql #mobiledev #angularjs #vuejs #reactjs #jquery #blockchain #gamedev #indiedev #cloud  #DataScience #BigData #AI",JA Directives - Small Business Insights,Jadirectivestwt,6540,6440,1,3,"[{'text': 'Coursera', 'indices': [8, 17]}, {'text': 'node', 'indices': [90, 95]}, {'text': 'nodejs', 'indices': [96, 103]}, {'text': 'javascript', 'indices': [104, 115]}, {'text': 'npm', 'indices': [116, 120]}, {'text': 'coding', 'indices': [121, 128]}, {'text': 'webdesign', 'indices': [129, 139]}, {'text': 'js', 'indices': [140, 143]}, {'text': 'sql', 'indices': [144, 148]}, {'text': 'mobiledev', 'indices': [149, 159]}, {'text': 'angularjs', 'indices': [160, 170]}, {'text': 'vuejs', 'indices': [171, 177]}, {'text': 'reactjs', 'indices': [178, 186]}, {'text': 'jquery', 'indices': [187, 194]}, {'text': 'blockchain', 'indices': [195, 206]}, {'text': 'gamedev', 'indices': [207, 215]}, {'text': 'indiedev', 'indices': [216, 225]}, {'text': 'cloud', 'indices': [226, 232]}, {'text': 'DataScience', 'indices': [234, 246]}, {'text': 'BigData', 'indices': [247, 255]}, {'text': 'AI', 'indices': [256, 259]}]"
1117991600083197952,2019-04-16 03:22:23,And we still think stats in cricket are useless. A good stpry indeed 👏🏻 #DataScience #DataAnalytics and #Cricket https://t.co/n9eVWs5q5U,Dipesh 🇳🇵🏏,Thejuly23rd,1436,9544,0,0,"[{'text': 'DataScience', 'indices': [72, 84]}, {'text': 'DataAnalytics', 'indices': [85, 99]}, {'text': 'Cricket', 'indices': [104, 112]}]"
1117990535325634560,2019-04-16 03:18:09,"Come join us for a full day of cutting edge topics and some amazing expert women speakers. We will be talking #MachineLearning #DataScience #CloudComputing and all of that at the practical hands-on level.

Everyone is welcome! Bring your friends too! #gdg #WTM https://t.co/L6DtDl5W2B",Vikram 🖖 🔜📍#GoogleNext19Extended in Vancouver,Vikram_Tiwari,1991,1976,2,5,"[{'text': 'MachineLearning', 'indices': [110, 126]}, {'text': 'DataScience', 'indices': [127, 139]}, {'text': 'CloudComputing', 'indices': [140, 155]}, {'text': 'gdg', 'indices': [251, 255]}, {'text': 'WTM', 'indices': [256, 260]}]"
1117989448132845569,2019-04-16 03:13:50,Start of the new era #DataScience and #Cricket come together... https://t.co/TPC1eUGG0H,Sachin Sapkota 🇳🇵,sachinsapkota,508,487,2,2,"[{'text': 'DataScience', 'indices': [21, 33]}, {'text': 'Cricket', 'indices': [38, 46]}]"
